Date,Open,High,Low,Close,Adj Close,Volume
2009-01-15,149.500000,152.500000,146.500000,150.899994,98.190933,16935
2009-01-16,150.899994,151.500000,148.100006,149.949997,97.572762,94361
2009-01-19,150.100006,153.449997,149.000000,151.850006,98.809105,13904
2009-01-20,151.500000,153.500000,148.050003,149.949997,97.572762,14544
2009-01-21,147.000000,151.850006,146.250000,149.850006,97.507683,50371
2009-01-22,148.949997,151.000000,147.100006,149.800003,98.793724,24318
2009-01-23,149.949997,151.800003,147.550003,150.000000,98.925636,19832
2009-01-27,151.000000,151.949997,148.850006,149.949997,98.892654,1354214
2009-01-28,149.000000,152.500000,148.149994,149.949997,98.892654,88913
2009-01-29,151.000000,151.000000,147.500000,149.350006,98.496948,68129
2009-01-30,148.000000,153.000000,146.500000,149.850006,98.826706,56626
2009-02-02,149.000000,152.500000,141.000000,149.550003,98.628868,44104
2009-02-03,151.000000,151.000000,148.500000,150.000000,98.925636,40948
2009-02-04,150.000000,151.500000,148.699997,149.550003,98.628868,15313
2009-02-05,149.000000,150.000000,146.050003,149.949997,98.892654,33041
2009-02-06,151.000000,154.699997,146.550003,148.649994,98.035294,92803
2009-02-09,147.000000,150.000000,147.000000,148.050003,97.639603,833341
2009-02-10,149.000000,150.000000,144.500000,148.050003,97.639603,68390
2009-02-11,149.000000,149.000000,145.100006,146.850006,96.848206,21004
2009-02-12,146.000000,150.699997,145.199997,149.149994,98.365059,43482
2009-02-13,150.449997,159.500000,148.199997,156.699997,103.344307,67304
2009-02-16,161.000000,161.100006,152.000000,152.949997,100.871170,19151
2009-02-17,152.250000,152.399994,148.149994,151.949997,100.211662,16621
2009-02-18,151.149994,152.500000,150.000000,150.899994,99.519188,30841
2009-02-19,152.000000,153.899994,149.100006,152.199997,100.376541,12359
2009-02-20,150.500000,151.949997,148.699997,149.949997,98.892654,67480
2009-02-24,147.100006,151.850006,147.100006,149.699997,98.727783,126181
2009-02-25,151.000000,162.800003,150.500000,159.850006,105.421753,85943
2009-02-26,161.000000,174.600006,161.000000,171.550003,113.137955,1266628
2009-02-27,170.000000,178.850006,158.350006,168.500000,111.126450,2107778
2009-03-02,165.899994,168.000000,162.750000,165.399994,109.081978,188101
2009-03-03,165.500000,170.500000,165.000000,167.500000,110.466957,246024
2009-03-04,167.399994,171.750000,166.550003,169.899994,112.049774,210789
2009-03-05,167.199997,173.850006,165.000000,168.850006,111.357292,316035
2009-03-06,165.600006,190.500000,165.500000,182.899994,120.623306,8776564
2009-03-09,186.000000,187.699997,175.300003,179.600006,118.446960,496044
2009-03-12,176.149994,185.000000,176.149994,183.199997,120.821190,330591
2009-03-13,185.000000,190.800003,183.250000,187.949997,123.953804,356107
2009-03-16,188.550003,193.750000,187.050003,188.500000,124.316574,196207
2009-03-17,188.000000,191.000000,176.199997,189.199997,124.778221,906512
2009-03-18,191.500000,199.000000,186.100006,189.550003,125.009018,376928
2009-03-19,192.800003,198.699997,188.949997,193.649994,127.713005,181489
2009-03-20,193.000000,197.250000,186.100006,188.100006,124.052734,119524
2009-03-23,186.000000,193.199997,186.000000,191.199997,126.097206,83822
2009-03-24,195.350006,197.449997,184.000000,189.300003,124.844124,590486
2009-03-25,192.000000,192.000000,186.550003,189.800003,125.173897,105551
2009-03-26,190.000000,210.000000,186.600006,204.350006,134.769714,795318
2009-03-27,201.000000,208.699997,192.500000,200.199997,132.032761,556887
2009-03-30,199.500000,199.500000,190.100006,191.199997,126.097206,65719
2009-03-31,190.500000,208.500000,190.500000,203.250000,134.044205,321106
2009-04-01,199.149994,206.050003,199.100006,203.300003,134.077225,230772
2009-04-02,203.000000,217.000000,203.000000,210.100006,138.561859,197348
2009-04-06,213.949997,215.899994,202.149994,204.600006,134.934570,212694
2009-04-08,203.750000,206.800003,195.100006,202.050003,133.252838,257938
2009-04-09,203.000000,212.449997,203.000000,211.699997,139.617004,345238
2009-04-13,214.000000,219.000000,207.000000,216.800003,142.980515,176075
2009-04-15,215.000000,242.399994,208.750000,221.149994,145.849365,826112
2009-04-16,222.500000,240.000000,217.399994,219.899994,145.024994,318472
2009-04-17,222.100006,229.500000,221.000000,223.399994,147.333237,347268
2009-04-20,226.899994,234.000000,220.000000,221.399994,146.014236,259290
2009-04-21,217.000000,224.000000,205.149994,210.899994,139.089432,317152
2009-04-22,217.000000,224.699997,205.250000,220.949997,145.717438,117023
2009-04-23,222.500000,234.000000,209.500000,228.699997,150.828598,289028
2009-04-24,230.000000,232.800003,217.550003,225.300003,148.586304,158111
2009-04-27,224.500000,229.000000,213.500000,216.949997,143.079453,152132
2009-04-28,217.000000,225.899994,214.500000,217.850006,143.673004,180615
2009-04-29,222.000000,230.000000,217.850006,224.350006,147.959778,185412
2009-04-30,224.500000,224.500000,224.500000,224.500000,148.058746,0
2009-05-04,228.500000,248.000000,218.100006,238.750000,157.456619,384305
2009-05-05,240.199997,246.500000,234.500000,245.050003,161.611496,173143
2009-05-06,240.000000,251.699997,231.100006,237.100006,156.368469,266811
2009-05-07,239.399994,244.850006,236.000000,239.350006,157.852341,107310
2009-05-08,240.000000,242.000000,233.100006,236.750000,156.137650,60444
2009-05-11,235.000000,240.000000,231.250000,236.899994,156.236526,38898
2009-05-12,236.000000,250.449997,234.199997,248.750000,164.051666,262298
2009-05-13,250.000000,259.899994,240.500000,249.399994,164.480331,152339
2009-05-14,240.500000,256.950012,240.500000,254.250000,167.678955,150302
2009-05-15,256.000000,272.850006,256.000000,266.750000,175.922760,419166
2009-05-18,290.000000,298.799988,290.000000,291.899994,192.509277,495
2009-05-19,271.000000,276.500000,248.100006,259.100006,170.877548,1189630
2009-05-20,260.000000,278.899994,259.000000,273.100006,180.110611,1000869
2009-05-21,291.000000,303.899994,272.299988,285.299988,188.156601,1598665
2009-05-22,288.399994,328.700012,286.549988,316.799988,208.930939,1321027
2009-05-25,317.000000,329.000000,308.399994,321.899994,212.294449,461224
2009-05-26,329.799988,329.799988,299.500000,302.149994,199.269211,282443
2009-05-27,317.000000,330.000000,311.000000,327.100006,215.723862,342720
2009-05-28,331.000000,340.850006,321.100006,334.850006,220.834991,580807
2009-05-29,342.000000,342.000000,328.000000,336.899994,222.186951,412607
2009-06-01,338.000000,351.000000,335.000000,343.049988,226.242935,687716
2009-06-02,345.000000,347.899994,330.500000,335.649994,221.362564,230231
2009-06-03,346.000000,346.000000,325.100006,337.950012,222.879471,310590
2009-06-04,324.500000,342.500000,322.000000,325.549988,214.701584,327925
2009-06-05,327.600006,332.299988,320.000000,323.000000,213.019913,219141
2009-06-08,323.100006,336.899994,316.000000,319.549988,210.744614,252965
2009-06-09,310.600006,342.850006,283.399994,338.350006,223.143219,702345
2009-06-10,345.000000,370.000000,342.000000,354.750000,233.959152,938309
2009-06-11,354.950012,363.799988,343.000000,354.049988,233.497452,329222
2009-06-12,356.000000,362.000000,348.000000,353.799988,233.332596,298623
2009-06-15,343.399994,357.700012,343.399994,347.000000,228.848007,88155
2009-06-16,338.399994,355.899994,338.399994,349.200012,230.298859,104865
2009-06-17,349.950012,355.000000,341.250000,345.649994,227.957626,177588
2009-06-18,342.000000,377.799988,342.000000,368.500000,243.027328,761505
2009-06-19,375.000000,401.250000,371.299988,391.000000,257.866119,789486
2009-06-22,397.000000,398.000000,375.100006,384.049988,253.282532,535852
2009-06-23,380.000000,399.000000,377.100006,387.549988,255.590881,435553
2009-06-24,396.399994,403.000000,378.000000,391.450012,258.162903,377619
2009-06-25,393.100006,404.700012,386.100006,388.600006,256.283386,539705
2009-06-26,394.399994,413.299988,391.000000,407.850006,268.978790,287782
2009-06-29,409.000000,416.049988,388.100006,393.000000,259.185150,327521
2009-06-30,403.899994,403.899994,384.000000,387.149994,255.327072,463099
2009-07-01,393.000000,399.000000,366.399994,369.850006,243.917648,367982
2009-07-02,375.000000,375.000000,360.000000,369.049988,243.390060,687367
2009-07-03,365.000000,382.500000,363.000000,364.750000,240.554138,287623
2009-07-06,368.000000,368.000000,332.000000,351.100006,231.551880,454074
2009-07-07,359.000000,374.000000,356.200012,367.649994,242.466736,174369
2009-07-08,357.100006,377.000000,353.350006,365.399994,240.982819,213418
2009-07-09,368.750000,380.500000,352.950012,371.200012,244.807999,316610
2009-07-10,377.000000,387.850006,361.149994,367.399994,242.301849,305676
2009-07-13,361.899994,366.799988,356.000000,361.799988,238.608627,87793
2009-07-14,365.000000,374.799988,363.250000,368.899994,243.291138,1038443
2009-07-15,370.000000,372.899994,362.299988,368.000000,242.697571,449003
2009-07-16,369.899994,380.000000,363.100006,365.950012,241.345581,248488
2009-07-17,369.000000,398.000000,368.100006,385.399994,254.172882,1412440
2009-07-20,390.000000,425.000000,390.000000,413.049988,272.408203,1852603
2009-07-21,419.899994,429.000000,411.100006,421.200012,277.783203,1924119
2009-07-22,422.000000,425.000000,402.000000,415.649994,274.122925,574959
2009-07-23,419.200012,425.000000,407.200012,409.700012,270.198853,445235
2009-07-24,414.299988,437.000000,412.500000,423.950012,279.596832,710416
2009-07-27,425.000000,440.000000,418.100006,422.000000,278.310822,506995
2009-07-28,425.000000,437.799988,421.000000,430.649994,284.015472,484208
2009-07-29,437.399994,443.500000,408.000000,439.500000,289.852112,536810
2009-07-30,441.100006,479.399994,433.000000,473.399994,312.209320,1423827
2009-07-31,482.500000,504.950012,465.100006,477.000000,314.583496,1353899
2009-08-03,480.000000,518.000000,476.149994,514.200012,339.117096,1372624
2009-08-04,510.000000,520.000000,487.500000,496.750000,327.608765,928427
2009-08-05,499.000000,505.799988,481.399994,491.649994,324.245270,388648
2009-08-06,495.000000,495.000000,461.000000,466.950012,307.955566,687583
2009-08-07,465.000000,490.899994,460.299988,477.700012,315.045197,1008978
2009-08-10,485.000000,512.599976,476.000000,504.250000,332.555023,1057516
2009-08-11,509.000000,519.200012,490.500000,500.049988,329.785095,627010
2009-08-12,497.850006,521.700012,484.700012,500.750000,330.246735,1210320
2009-08-13,505.000000,517.950012,500.200012,506.500000,334.038940,693742
